symbol,company_name,market_cap,latest_volume,cycle,isPurePrediction,release_date,whenInTheDay,end_price(first_available_sell_point),did_end_price_date_calculation_succeed,prediction [%],factor_price_change_list,weight_distribution_list,confidence,actual_price_change [%],digression [%],signComparison(predict/actual),start_price,n_open_price,n_close_price,n_high_price,n_low_price,n+1_open_price,n+1_close_price,n+1_high_price,n+1_low_price,n+2_close_price,n+2_high_price,n+2_low_price,n+3_close_price,n+3_high_price,n+3_low_price,n+4_close_price,n+4_high_price,n+4_low_price,n+5_close_price,n+5_high_price,n+5_low_price,prediction 0 [%],factor_price_change_list_parsed,prediction_by_factor_1,prediction_by_factor_2,prediction_by_factor_3,prediction_by_factor_4,prediction_by_factor_5,is_false_positive_factor_1,is_false_negative_factor_1,is_false_positive_factor_2,is_false_negative_factor_2,is_false_positive_factor_3,is_false_negative_factor_3,is_false_positive_factor_4,is_false_negative_factor_4,is_false_positive_factor_5,is_false_negative_factor_5,end_price,didWin,didWin_always_buy
DAR,Darling Ingredients Inc. Common Stock,5199914665.0,2204786,1,False,2024-10-24,Before market open,36.5,True,2.99,"[4.5, 1.0, 5.0, 0.0, 1.0]","[0.22, 0.155, 0.34, 0.14, 0.145]",0.65,-4.58,7.57,+/-,38.25,36.5,37.76,39.33,36.5,38.42,39.11,40.12,38.13,39.47,40.07,38.91,39.06,39.72,39.05,39.86,41.0,38.8,39.11,39.89,39.11,2.99,"[4.5, 1.0, 5.0, 0.0, 1.0]",4.5,1.0,5.0,0.0,1.0,True,False,True,False,True,False,False,False,True,False,36.5,False,False
DDOG,Datadog Inc. Class A Common Stock,34797402904.0,3025711,0,False,2025-02-13,Before market open,136.55,True,-0.92,"[2.0, 1.2, 0.0, -5.0, -2.5]","[0.195, 0.105, 0.276, 0.152, 0.271]",0.35,-7.79,6.87,-/-,148.09,136.55,135.89,136.71,130.88,133.61,131.01,135.81,129.69,130.63,130.86,127.23,128.85,130.9,128.15,126.24,128.85,124.33,119.64,126.64,119.59,-0.92,"[2.0, 1.2, 0.0, -5.0, -2.5]",2.0,1.2,0.0,-5.0,-2.5,True,False,True,False,False,False,False,False,False,False,136.55,True,False
DAVE,Dave Inc. Class A Common Stock,1216836850.0,332996,0,False,2025-03-03,After market close,93.0,True,-0.91,"[7.0, -3.5, -1.0, -4.5, -3.5]","[0.195, 0.105, 0.276, 0.152, 0.271]",0.65,-7.61,6.7,-/-,100.66,96.26,95.03,103.37,92.38,93.0,90.38,95.0,82.51,91.42,92.08,87.57,83.21,90.84,82.52,83.36,84.63,77.31,81.92,85.22,77.83,-0.91,"[7.0, -3.5, -1.0, -4.5, -3.5]",7.0,-3.5,-1.0,-4.5,-3.5,True,False,False,False,False,False,False,False,False,False,93.0,True,False
DAY,Dayforce Inc. Common Stock,9187255557.0,1232792,0,False,2025-02-05,Before market open,67.03,True,0.39,"[5.0, -1.5, 0.0, 1.5, -2.5]","[0.205, 0.095, 0.276, 0.143, 0.281]",0.62,-6.57,6.96,+/-,71.74,67.03,66.0,68.1,63.07,66.98,65.67,67.19,64.72,65.03,67.3,64.57,65.76,66.75,65.06,65.25,65.76,64.9,64.81,64.92,63.5,0.39,"[5.0, -1.5, 0.0, 1.5, -2.5]",5.0,-1.5,0.0,1.5,-2.5,True,False,False,False,False,False,True,False,False,False,67.03,False,False
DECK,Deckers Outdoor Corporation Common Stock,16866604502.0,1706090,1,False,2024-10-24,After market close,169.95,True,1.56,"[5.0, -1.5, 0.0, 2.0, 3.5]","[0.21, 0.165, 0.345, 0.145, 0.135]",0.55,12.58,-11.02,+/+,150.96,152.79,152.04,153.23,150.94,169.95,168.11,172.57,164.0,169.29,170.74,166.36,169.55,170.17,163.16,169.52,170.4,167.59,160.89,168.65,160.85,1.56,"[5.0, -1.5, 0.0, 2.0, 3.5]",5.0,-1.5,0.0,2.0,3.5,False,False,False,True,False,False,False,False,False,False,169.95,True,True
DE,Deere & Company Common Stock,124660416671.0,983363,0,False,2025-02-13,Before market open,452.92,True,-2.78,"[2.5, 2.3, -8.0, -7.0, -1.5]","[0.219, 0.09, 0.267, 0.138, 0.286]",0.35,-4.63,1.85,-/-,474.9,452.92,464.6,472.73,449.65,468.26,478.55,479.46,465.47,499.81,500.35,478.33,507.5,513.26,494.27,494.06,507.49,491.39,488.27,497.03,485.56,-2.78,"[2.5, 2.3, -8.0, -7.0, -1.5]",2.5,2.3,-8.0,-7.0,-1.5,True,False,True,False,False,False,False,False,False,False,452.92,True,False
DELL,Dell Technologies Inc. Class C Common Stock ,65925022360.0,3920233,0,False,2025-02-27,After market close,100.32,True,1.69,"[4.5, 5.0, 4.0, -3.0, -1.5]","[0.205, 0.1, 0.279, 0.148, 0.269]",0.6,-12.7,14.39,+/-,114.91,116.25,107.14,116.7,106.75,100.32,102.11,103.24,98.37,94.95,103.11,93.91,93.47,96.23,91.82,96.63,97.26,92.62,92.43,95.25,92.33,1.69,"[4.5, 5.0, 4.0, -3.0, -1.5]",4.5,5.0,4.0,-3.0,-1.5,True,False,True,False,True,False,False,False,False,False,100.32,False,False
DAL,Delta Air Lines Inc. Common Stock,27149875927.0,7197223,0,False,2025-01-10,Before market open,64.83,True,1.05,"[3.0, 1.5, 4.0, 1.0, -3.5]","[0.205, 0.1, 0.274, 0.148, 0.274]",0.55,5.81,-4.76,+/+,61.27,64.83,66.79,68.82,64.35,66.15,64.94,66.25,63.18,66.13,66.56,65.19,65.34,67.12,64.95,66.02,66.27,64.68,65.66,66.84,65.48,1.05,"[3.0, 1.5, 4.0, 1.0, -3.5]",3.0,1.5,4.0,1.0,-3.5,False,False,False,False,False,False,False,False,False,True,64.83,True,True
DNN,Denison Mines Corp Ordinary Shares (Canada),1280914064.0,78616027,1,False,2024-11-07,After market close,2.11,True,3.08,"[5.0, 5.0, 1.0, 5.0, 1.5]","[0.143, 0.162, 0.252, 0.181, 0.262]",0.65,3.43,-0.35,+/+,2.04,2.06,2.12,2.19,2.01,2.11,2.04,2.13,2.01,2.04,2.06,1.97,2.15,2.17,1.99,2.08,2.2,2.06,2.07,2.09,2.02,3.08,"[5.0, 5.0, 1.0, 5.0, 1.5]",5.0,5.0,1.0,5.0,1.5,False,False,False,False,False,False,False,False,False,False,2.11,True,True
DVN,Devon Energy Corporation Common Stock,20313700000.0,4949478,0,False,2025-02-18,After market close,35.94,True,0.12,"[4.0, -1.2, 0.0, -3.0, -1.5]","[0.248, 0.071, 0.276, 0.119, 0.286]",0.55,4.5,-4.38,+/+,34.39,34.74,34.63,35.25,34.13,35.94,37.3,38.37,35.94,38.28,38.6,37.44,37.22,38.38,37.08,37.05,37.39,36.64,35.63,36.98,35.53,0.12,"[4.0, -1.2, 0.0, -3.0, -1.5]",4.0,-1.2,0.0,-3.0,-1.5,False,False,False,True,False,False,False,True,False,True,35.94,True,True
DXCM,DexCom Inc. Common Stock,27862044883.0,2332053,0,False,2025-02-13,After market close,86.03,True,-1.57,"[-5.0, 1.5, 2.0, -5.0, -2.0]","[0.195, 0.105, 0.276, 0.152, 0.271]",0.5,2.58,-4.15,-/+,83.87,83.96,84.09,84.58,83.2,86.03,89.07,89.84,86.0,90.53,93.25,89.57,89.68,91.74,89.12,89.34,89.84,88.36,88.78,89.87,87.56,-1.57,"[-5.0, 1.5, 2.0, -5.0, -2.0]",-5.0,1.5,2.0,-5.0,-2.0,False,True,False,False,False,False,False,True,False,True,86.03,False,True
DEO,Diageo plc Common Stock,61923739995.0,532910,0,False,2025-02-04,Before market open,115.14,True,1.71,"[3.5, 0.5, 0.0, 1.0, 2.5]","[0.238, 0.076, 0.276, 0.124, 0.286]",0.7,-0.04,1.75,+/-,115.19,115.14,114.22,115.78,114.1,111.47,109.81,111.56,109.7,110.17,111.24,109.59,108.84,109.7,108.54,106.84,107.87,106.58,106.52,106.78,105.64,1.71,"[3.5, 0.5, 0.0, 1.0, 2.5]",3.5,0.5,0.0,1.0,2.5,True,False,True,False,False,False,True,False,True,False,115.14,False,False
FANG,Diamondback Energy Inc. Common Stock,38209092945.0,1980001,0,False,2025-02-24,After market close,156.11,True,1.54,"[5.0, -2.0, 5.0, 1.5, -2.5]","[0.181, 0.114, 0.264, 0.162, 0.279]",0.55,0.7,0.84,+/+,155.03,155.03,154.14,155.7,153.94,156.11,150.86,160.34,150.63,151.36,152.92,149.94,154.5,155.88,150.68,157.85,158.29,151.54,146.96,159.32,146.66,1.54,"[5.0, -2.0, 5.0, 1.5, -2.5]",5.0,-2.0,5.0,1.5,-2.5,False,False,False,True,False,False,False,False,False,True,156.11,True,True
DKS,Dick's Sporting Goods Inc Common Stock,15162199101.0,1268369,0,False,2025-03-11,Before market open,204.85,True,0.87,"[5.0, -3.5, 0.0, 1.0, -0.5]","[0.233, 0.081, 0.276, 0.129, 0.281]",0.65,-2.36,3.23,+/-,209.8,204.85,197.82,211.77,194.73,196.99,194.04,200.15,192.15,185.47,193.93,185.02,193.38,193.83,186.68,196.67,196.79,191.09,192.13,195.4,192.0,0.87,"[5.0, -3.5, 0.0, 1.0, -0.5]",5.0,-3.5,0.0,1.0,-0.5,True,False,False,False,False,False,True,False,False,False,204.85,False,False
DLR,Digital Realty Trust Inc. Common Stock,53980904686.0,2264894,0,False,2025-02-13,After market close,163.43,True,0.59,"[5.5, -3.0, 2.0, -3.5, -1.5]","[0.219, 0.09, 0.276, 0.138, 0.276]",0.55,0.97,-0.38,+/+,161.86,160.18,163.43,163.77,160.18,163.43,162.91,164.28,155.91,164.27,166.46,163.35,168.19,168.55,163.29,170.56,170.67,166.37,163.98,170.29,163.23,0.59,"[5.5, -3.0, 2.0, -3.5, -1.5]",5.5,-3.0,2.0,-3.5,-1.5,False,False,False,True,False,False,False,True,False,True,163.43,True,True
DFS,Discover Financial Services Common Stock,46672565930.0,2209151,0,False,2025-01-22,After market close,198.31,True,0.3,"[4.0, 3.5, 0.0, -3.5, -1.5]","[0.219, 0.09, 0.279, 0.138, 0.274]",0.65,5.15,-4.85,+/+,188.61,189.71,196.82,198.28,189.5,198.31,200.27,204.22,195.33,201.4,202.36,199.25,199.64,201.52,197.32,198.84,201.38,197.25,200.34,202.11,196.81,0.3,"[4.0, 3.5, 0.0, -3.5, -1.5]",4.0,3.5,0.0,-3.5,-1.5,False,False,False,False,False,False,False,True,False,True,198.31,True,True
DOCU,DocuSign Inc. Common Stock,16610231732.0,1316934,0,False,2025-03-13,After market close,81.52,True,1.66,"[7.0, 1.5, 2.0, 1.5, -2.5]","[0.186, 0.114, 0.286, 0.162, 0.252]",0.7,1.73,-0.07,+/+,80.13,79.16,74.7,79.36,74.26,81.52,85.76,88.7,80.75,83.43,88.32,83.32,85.01,85.47,82.05,85.61,86.21,82.36,85.11,87.49,84.58,1.66,"[7.0, 1.5, 2.0, 1.5, -2.5]",7.0,1.5,2.0,1.5,-2.5,False,False,False,False,False,False,False,False,False,True,81.52,True,True
DG,Dollar General Corporation Common Stock,19916207913.0,5236553,1,False,2024-12-05,Before market open,79.04,True,-0.3,"[3.5, 2.0, -6.0, 2.0, 2.5]","[0.23, 0.148, 0.34, 0.135, 0.148]",0.55,0.84,-1.14,-/+,78.38,79.04,78.47,79.66,74.28,80.17,80.44,83.55,79.74,79.66,80.6,78.76,81.22,81.81,78.12,78.69,81.52,78.61,77.31,79.08,76.84,-0.3,"[3.5, 2.0, -6.0, 2.0, 2.5]",3.5,2.0,-6.0,2.0,2.5,False,False,False,False,False,True,False,False,False,False,79.04,False,True
DLTR,Dollar Tree Inc. Common Stock,17479796548.0,2505996,2,False,2024-12-04,Before market open,76.02,True,2.64,"[3.5, 3.5, 2.0, 2.5, 2.0]","[0.215, 0.16, 0.34, 0.145, 0.14]",0.68,4.88,-2.24,+/+,72.48,76.02,73.83,76.47,72.2,75.28,72.56,76.76,71.33,71.87,74.87,71.64,71.6,73.86,71.15,72.8,73.69,69.92,71.63,74.56,71.5,2.64,"[3.5, 3.5, 2.0, 2.5, 2.0]",3.5,3.5,2.0,2.5,2.0,False,False,False,False,False,False,False,False,False,False,76.02,True,True
D,Dominion Energy Inc. Common Stock,45116071751.0,5352232,0,False,2025-02-12,Before market open,54.64,True,0.18,"[2.5, 1.5, -2.0, 2.0, -1.5]","[0.245, 0.13, 0.29, 0.13, 0.205]",0.55,-0.75,0.93,+/-,55.05,54.64,55.27,55.7,53.91,55.52,56.04,56.33,55.0,54.93,56.32,54.79,54.95,55.19,54.32,55.01,55.2,54.69,55.65,55.97,54.63,0.18,"[2.5, 1.5, -2.0, 2.0, -1.5]",2.5,1.5,-2.0,2.0,-1.5,True,False,True,False,False,False,True,False,False,False,54.64,False,False
DPZ,Domino's Pizza Inc Common Stock,16827338776.0,1432576,0,False,2025-02-24,Before market open,439.21,True,1.9,"[3.5, 3.0, 4.0, 1.0, -1.5]","[0.233, 0.081, 0.281, 0.129, 0.276]",0.65,-4.62,6.52,+/-,460.49,439.21,453.79,458.41,429.25,448.31,468.23,473.98,448.07,477.17,482.87,463.17,480.32,485.88,475.28,487.72,488.31,481.99,481.86,498.52,477.62,1.9,"[3.5, 3.0, 4.0, 1.0, -1.5]",3.5,3.0,4.0,1.0,-1.5,True,False,True,False,True,False,True,False,False,False,439.21,False,False
DASH,DoorDash Inc. Class A Common Stock,78877240732.0,4515222,0,False,2025-02-11,After market close,198.0,True,1.35,"[5.0, 2.5, 2.0, 1.5, -2.5]","[0.183, 0.114, 0.281, 0.162, 0.26]",0.15,2.79,-1.44,+/+,192.63,190.92,193.09,194.0,189.5,198.0,200.89,201.17,195.2,205.64,206.0,195.62,213.38,214.64,204.87,211.97,215.24,209.57,213.24,214.11,207.81,1.35,"[5.0, 2.5, 2.0, 1.5, -2.5]",5.0,2.5,2.0,1.5,-2.5,False,False,False,False,False,False,False,False,False,True,198.0,True,True
DOV,Dover Corporation Common Stock,23352986831.0,1071561,0,False,2025-01-30,Before market open,209.45,True,2.85,"[3.0, 1.2, 5.0, 1.0, 2.0]","[0.224, 0.086, 0.276, 0.133, 0.281]",0.75,6.4,-3.55,+/+,196.84,209.45,204.88,214.01,202.06,206.31,203.15,207.76,201.74,201.75,203.84,198.03,202.39,221.73,201.23,204.19,204.68,200.51,204.12,204.97,202.9,2.85,"[3.0, 1.2, 5.0, 1.0, 2.0]",3.0,1.2,5.0,1.0,2.0,False,False,False,False,False,False,False,False,False,False,209.45,True,True
DOW,Dow Inc. Common Stock ,21079766333.0,9347169,0,False,2025-01-30,Before market open,38.6,True,-0.6,"[4.0, -1.5, -2.0, -3.0, -1.5]","[0.224, 0.086, 0.271, 0.133, 0.286]",0.4,-4.21,3.61,-/-,40.3,38.6,37.85,38.76,36.81,38.12,38.34,38.56,37.71,36.7,37.6,35.99,37.85,38.21,36.86,37.26,37.75,37.03,38.06,38.18,37.49,-0.6,"[4.0, -1.5, -2.0, -3.0, -1.5]",4.0,-1.5,-2.0,-3.0,-1.5,True,False,False,False,False,False,False,False,False,False,38.6,True,False
DOCS,Doximity Inc. Class A Common Stock,10637147539.0,1281989,0,False,2025-02-06,After market close,72.5,True,0.74,"[3.5, 4.0, 0.0, 2.0, -2.5]","[0.212, 0.095, 0.281, 0.143, 0.269]",0.15,24.7,-23.96,+/+,58.14,58.71,58.26,59.0,57.27,72.5,79.23,80.71,71.5,83.14,85.21,80.39,74.94,80.25,74.28,75.18,75.87,73.22,76.99,76.99,72.23,0.74,"[3.5, 4.0, 0.0, 2.0, -2.5]",3.5,4.0,0.0,2.0,-2.5,False,False,False,False,False,False,False,False,False,True,72.5,True,True
DKNG,DraftKings Inc. Class A Common Stock,16305743035.0,10693454,0,False,2025-02-13,After market close,48.72,True,-0.66,"[2.5, 3.5, 0.0, -7.0, -1.5]","[0.186, 0.11, 0.271, 0.157, 0.276]",0.45,7.22,-7.88,-/+,45.44,44.96,46.45,47.1,44.84,48.72,53.49,53.61,48.04,51.49,53.5,50.3,50.78,51.15,49.35,49.44,50.5,47.83,45.57,49.59,45.47,-0.66,"[2.5, 3.5, 0.0, -7.0, -1.5]",2.5,3.5,0.0,-7.0,-1.5,False,False,False,False,False,False,False,True,False,True,48.72,False,True
DBX,Dropbox Inc. Class A Common Stock,8624028004.0,2443596,0,False,2025-02-20,After market close,29.53,True,0.95,"[4.0, 3.0, 1.0, -1.5, -2.5]","[0.235, 0.135, 0.3, 0.135, 0.195]",0.6,-9.61,10.56,+/-,32.67,32.52,31.88,32.55,31.5,29.53,26.73,30.1,26.57,26.26,27.3,26.2,26.42,26.92,25.93,26.59,27.26,26.51,25.95,26.88,25.89,0.95,"[4.0, 3.0, 1.0, -1.5, -2.5]",4.0,3.0,1.0,-1.5,-2.5,True,False,True,False,True,False,False,False,False,False,29.53,False,False
DD,DuPont de Nemours Inc. Common Stock,31395354657.0,2412601,0,False,2025-02-11,Before market open,79.36,True,-1.42,"[-3.0, -1.5, 2.0, -5.5, -1.5]","[0.224, 0.086, 0.271, 0.133, 0.286]",0.64,4.59,-6.01,-/+,75.88,79.36,81.07,82.59,79.0,80.09,81.35,81.85,79.51,83.63,83.92,81.59,82.83,84.57,82.8,83.9,84.39,83.02,82.01,82.77,81.78,-1.42,"[-3.0, -1.5, 2.0, -5.5, -1.5]",-3.0,-1.5,2.0,-5.5,-1.5,False,True,False,True,False,False,False,True,False,True,79.36,False,True
DUK,Duke Energy Corporation (Holding Company) Common Stock,94495304674.0,2323807,0,False,2025-02-13,Before market open,114.24,True,1.22,"[3.5, 1.2, 2.0, 1.5, -1.5]","[0.243, 0.071, 0.274, 0.119, 0.293]",0.62,-0.92,2.14,+/-,115.3,114.24,112.9,114.6,111.84,113.27,111.6,113.95,111.53,110.89,112.23,110.51,111.79,112.11,110.95,113.16,113.26,111.04,115.55,115.96,112.56,1.22,"[3.5, 1.2, 2.0, 1.5, -1.5]",3.5,1.2,2.0,1.5,-1.5,True,False,True,False,True,False,True,False,False,False,114.24,False,False
DUOL,Duolingo Inc. Class A Common Stock,17424360334.0,1410539,0,False,2025-02-27,After market close,325.06,True,-0.72,"[0.0, 3.5, 0.0, -2.0, -3.0]","[0.19, 0.11, 0.281, 0.157, 0.262]",0.18,-15.91,15.19,-/-,386.56,391.32,375.78,412.88,372.84,325.06,312.07,329.61,303.68,295.23,324.25,291.77,294.15,301.96,276.67,292.74,295.85,284.99,272.77,286.68,268.11,-0.72,"[0.0, 3.5, 0.0, -2.0, -3.0]",0.0,3.5,0.0,-2.0,-3.0,False,False,True,False,False,False,False,False,False,False,325.06,True,False
BROS,Dutch Bros Inc. Class A Common Stock,9486657641.0,2399804,0,False,2025-02-12,After market close,84.56,True,2.58,"[6.5, 3.0, 4.0, 1.5, -2.5]","[0.155, 0.18, 0.31, 0.17, 0.185]",0.7,31.73,-29.15,+/+,64.19,63.17,64.71,64.98,62.11,84.56,83.54,86.42,80.17,81.97,84.91,81.24,85.37,86.88,82.41,84.99,86.37,84.39,82.03,86.09,81.48,2.58,"[6.5, 3.0, 4.0, 1.5, -2.5]",6.5,3.0,4.0,1.5,-2.5,False,False,False,False,False,False,False,False,False,True,84.56,True,True
DY,Dycom Industries Inc. Common Stock,4860960608.0,342021,0,False,2025-02-26,Before market open,176.3,True,0.04,"[3.5, -2.0, 0.0, 1.5, -2.5]","[0.202, 0.1, 0.274, 0.148, 0.276]",0.5,2.54,-2.5,+/+,171.94,176.3,161.96,181.77,154.22,161.05,162.13,167.52,159.54,163.86,166.37,159.1,161.02,167.07,159.83,153.05,159.75,152.35,153.89,155.35,147.21,0.04,"[3.5, -2.0, 0.0, 1.5, -2.5]",3.5,-2.0,0.0,1.5,-2.5,False,False,False,True,False,False,False,False,False,True,176.3,True,True
DT,Dynatrace Inc. Common Stock,13907802533.0,1534688,0,False,2025-01-30,Before market open,57.53,True,1.19,"[5.0, 3.0, 0.0, 2.0, -1.5]","[0.195, 0.105, 0.281, 0.152, 0.267]",0.65,0.31,0.88,+/+,57.35,57.53,57.77,58.16,55.44,57.97,57.75,58.69,57.37,58.9,59.38,55.96,59.3,60.29,59.02,60.43,60.51,58.86,60.12,61.4,59.86,1.19,"[5.0, 3.0, 0.0, 2.0, -1.5]",5.0,3.0,0.0,2.0,-1.5,False,False,False,False,False,False,False,False,False,True,57.53,True,True
DX,Dynex Capital Inc. Common Stock,1127236675.0,3185031,0,False,2025-01-27,Before market open,12.28,True,2.35,"[4.0, 1.8, 2.0, 2.5, 1.5]","[0.2, 0.16, 0.275, 0.16, 0.205]",0.75,0.95,1.4,+/+,12.17,12.28,12.31,12.55,12.24,12.38,12.44,12.48,12.33,12.39,12.53,12.32,12.67,12.68,12.43,12.78,12.94,12.65,12.72,12.78,12.51,2.35,"[4.0, 1.8, 2.0, 2.5, 1.5]",4.0,1.8,2.0,2.5,1.5,False,False,False,False,False,False,False,False,False,False,12.28,True,True
EME,EMCOR Group Inc. Common Stock,18220879235.0,1128446,0,False,2025-02-26,Before market open,419.71,True,1.94,"[4.0, -4.5, 6.0, 1.5, -1.5]","[0.224, 0.086, 0.276, 0.133, 0.281]",0.48,5.51,-3.57,+/+,397.77,419.71,420.6,433.35,414.86,418.35,402.45,423.86,401.58,408.64,408.74,395.76,395.47,410.83,393.75,387.83,398.12,376.04,392.34,395.94,384.55,1.94,"[4.0, -4.5, 6.0, 1.5, -1.5]",4.0,-4.5,6.0,1.5,-1.5,False,False,False,True,False,False,False,False,False,True,419.71,True,True
EOG,EOG Resources Inc. Common Stock,61114691989.0,5383379,0,False,2025-02-27,After market close,126.94,True,-0.81,"[-3.0, -1.5, 0.0, 2.5, -1.5]","[0.205, 0.1, 0.271, 0.148, 0.276]",0.15,-1.34,0.53,-/-,128.66,129.83,129.43,130.89,128.58,126.94,125.79,127.65,123.23,119.45,125.82,118.29,121.0,122.75,116.66,120.74,121.15,117.8,121.08,122.38,119.54,-0.81,"[-3.0, -1.5, 0.0, 2.5, -1.5]",-3.0,-1.5,0.0,2.5,-1.5,False,False,False,False,False,False,True,False,False,False,126.94,True,False
EPAM,EPAM Systems Inc. Common Stock,8926316164.0,846804,0,False,2025-02-20,Before market open,235.34,True,1.78,"[3.5, 3.5, 4.5, -4.0, -1.5]","[0.22, 0.14, 0.305, 0.14, 0.195]",0.65,-8.82,10.6,+/-,258.11,235.34,225.07,241.04,213.42,223.45,208.84,223.45,208.35,207.38,213.0,207.09,210.5,213.53,206.34,213.23,217.78,208.98,208.31,215.91,207.7,1.78,"[3.5, 3.5, 4.5, -4.0, -1.5]",3.5,3.5,4.5,-4.0,-1.5,True,False,True,False,True,False,False,False,False,False,235.34,False,False
EQT,EQT Corporation Common Stock,29596069440.0,11852328,0,False,2025-02-18,After market close,54.97,True,1.25,"[4.0, 2.8, 3.5, -4.0, -0.8]","[0.21, 0.095, 0.269, 0.143, 0.283]",0.5,3.19,-1.94,+/+,53.27,53.62,53.78,54.55,52.7,54.97,54.24,56.66,54.04,52.56,54.01,51.73,50.24,52.54,49.79,50.08,50.65,49.0,48.84,50.07,47.98,1.25,"[4.0, 2.8, 3.5, -4.0, -0.8]",4.0,2.8,3.5,-4.0,-0.8,False,False,False,False,False,False,False,True,False,True,54.97,True,True
EXP,Eagle Materials Inc Common Stock,7535989272.0,333094,0,False,2025-01-29,Before market open,259.7,True,-0.15,"[4.0, 2.5, 0.0, -7.0, -1.5]","[0.24, 0.076, 0.274, 0.124, 0.286]",0.35,0.64,-0.79,-/+,258.05,259.7,253.46,264.6,253.45,254.04,259.17,261.85,253.9,256.44,259.38,255.16,253.53,258.9,250.63,253.03,255.58,252.2,255.06,256.27,253.42,-0.15,"[4.0, 2.5, 0.0, -7.0, -1.5]",4.0,2.5,0.0,-7.0,-1.5,False,False,False,False,False,False,False,True,False,True,259.7,False,True
EWBC,East West Bancorp Inc. Common Stock,11843526173.0,826774,0,False,2025-01-23,After market close,99.92,True,1.34,"[5.0, 2.0, 0.0, -3.5, 1.2]","[0.252, 0.067, 0.276, 0.114, 0.29]",0.65,-2.18,3.52,+/-,102.15,102.54,102.9,103.52,101.98,99.92,102.33,102.45,98.67,103.3,103.63,101.45,102.42,103.89,102.3,102.65,103.55,101.77,102.99,104.14,102.04,1.34,"[5.0, 2.0, 0.0, -3.5, 1.2]",5.0,2.0,0.0,-3.5,1.2,True,False,True,False,False,False,False,False,True,False,99.92,False,False
EMN,Eastman Chemical Company Common Stock,8890431396.0,1488444,0,False,2025-01-30,After market close,100.0,True,1.4,"[3.5, -2.5, 3.0, -4.0, 1.5]","[0.238, 0.076, 0.274, 0.124, 0.288]",0.45,8.88,-7.48,+/+,91.85,91.7,91.82,91.82,89.92,100.0,98.74,100.51,96.46,99.87,101.28,95.66,100.86,101.99,100.61,100.86,101.9,99.91,100.33,101.47,99.49,1.4,"[3.5, -2.5, 3.0, -4.0, 1.5]",3.5,-2.5,3.0,-4.0,1.5,False,False,False,True,False,False,False,True,False,False,100.0,True,True
ETN,Eaton Corporation PLC Ordinary Shares,115393040000.0,2541698,0,False,2025-01-31,Before market open,320.84,True,1.01,"[3.0, -2.0, 0.0, 1.0, 2.5]","[0.22, 0.14, 0.305, 0.14, 0.195]",0.23,-1.55,2.56,+/-,325.91,320.84,325.25,329.34,313.25,316.18,314.26,320.92,309.98,313.55,318.43,311.87,314.1,315.6,310.16,314.7,322.5,311.63,311.91,321.46,310.83,1.01,"[3.0, -2.0, 0.0, 1.0, 2.5]",3.0,-2.0,0.0,1.0,2.5,True,False,False,False,False,False,True,False,True,False,320.84,False,False
ECL,Ecolab Inc. Common Stock,71490716792.0,1770651,1,False,2024-10-29,Before market open,244.32,True,1.83,"[4.0, 1.2, 1.0, 2.0, 1.0]","[0.22, 0.155, 0.34, 0.14, 0.145]",0.75,-4.23,6.06,+/-,255.12,244.32,252.44,254.22,241.93,253.41,251.29,255.67,251.01,244.45,250.63,243.35,243.3,245.67,243.02,243.23,245.49,241.24,245.57,245.94,241.6,1.83,"[4.0, 1.2, 1.0, 2.0, 1.0]",4.0,1.2,1.0,2.0,1.0,True,False,True,False,True,False,True,False,True,False,244.32,False,False
EIX,Edison International Common Stock,20588703554.0,11267525,0,False,2025-02-27,After market close,50.92,True,-0.03,"[4.5, -1.5, -2.5, 1.5, -1.5]","[0.224, 0.086, 0.276, 0.133, 0.281]",0.55,-1.73,1.7,-/-,51.81,51.4,50.56,51.59,49.95,50.92,53.62,54.55,50.72,54.43,55.49,53.63,53.99,55.25,53.75,54.36,54.66,53.06,54.25,54.47,53.0,-0.03,"[4.5, -1.5, -2.5, 1.5, -1.5]",4.5,-1.5,-2.5,1.5,-1.5,True,False,False,False,False,False,True,False,False,False,50.92,True,False
EW,Edwards Lifesciences Corporation Common Stock,44380571000.0,4900288,0,False,2025-02-11,After market close,74.0,True,-3.39,"[-4.5, 1.0, -4.0, -7.0, -1.5]","[0.207, 0.1, 0.283, 0.148, 0.262]",0.55,4.08,-7.47,-/+,71.1,70.73,70.91,71.05,70.32,74.0,75.82,76.0,73.89,76.0,76.71,74.85,76.19,76.73,75.74,75.67,76.67,75.56,74.67,76.5,74.56,-3.39,"[-4.5, 1.0, -4.0, -7.0, -1.5]",-4.5,1.0,-4.0,-7.0,-1.5,False,True,False,False,False,True,False,True,False,True,74.0,False,True
ELAN,Elanco Animal Health Incorporated Common Stock,4688940151.0,4288947,0,False,2025-02-25,Before market open,10.8,True,0.36,"[3.0, -2.5, 0.5, 1.5, -1.5]","[0.219, 0.09, 0.276, 0.138, 0.276]",0.55,-2.79,3.15,+/-,11.11,10.8,10.7,10.9,10.2,10.86,11.13,11.47,10.76,10.92,11.19,10.84,11.17,11.27,10.86,11.31,11.46,11.12,10.8,11.47,10.8,0.36,"[3.0, -2.5, 0.5, 1.5, -1.5]",3.0,-2.5,0.5,1.5,-1.5,True,False,False,False,True,False,True,False,False,False,10.8,False,False
